CI_Name,CI_Cat,CI_Subcat,Incident_ID,Status,Impact,Urgency,Priority,Category,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,No_of_Related_Incidents,No_of_Related_Changes,Region,Network_Type,Incident Description,Was_Reopened,Open_Month,Open_DayOfWeek,Open_Hour,Resolution_Time_Hours
WBA000145,application,Web Based Application,IM0026473,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 11:32:00,,2014-01-08 11:51:00,2014-01-08 11:51:00,0.308888889,Other,1.0,,,NAM,Core Network,impacting application services | ongoing operational activity observed | issue under telecom investigation | network issue impacting operations | Core Network vpn disruption affecting connectivity,0,1,Wednesday,11,0.31666666666666665
SBA000259,application,Server Based Application,IM0026474,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 11:44:00,,2014-01-08 13:30:00,2014-01-08 13:31:00,,Data,1.0,,,APAC,Fiber Network,engineering review in progress | telecom ticket under investigation | Fiber Network service degradation impacting users | impacting application services | active outage affecting telecom services,0,1,Wednesday,11,1.7833333333333334
WBA000144,application,Web Based Application,IM0026475,Closed,5,5,5.0,incident,closed,6.0,2014-01-08 11:51:00,,2014-02-10 10:08:00,2014-02-10 10:09:00,,Software,1.0,1.0,,APAC,Wireless Network,Wireless Network service degradation impacting users | engineering review in progress | critical operational issue detected | ongoing operational activity observed | impacting application services,0,1,Wednesday,11,790.3
SUB000442,subapplication,Web Based Application,IM0026476,Closed,3,3,3.0,incident,closed,0.0,2014-01-08 11:54:00,,2014-01-09 14:43:00,2014-01-09 14:43:00,0.641944444,Software,1.0,,,NAM,Core Network,telecom workflow activity detected | issue under telecom investigation | impacting subapplication services | network issue impacting operations | Core Network traffic congestion affecting node performance,0,1,Wednesday,11,26.816666666666666
SBA000263,application,Server Based Application,IM0026477,Closed,5,5,5.0,request for information,closed,2.0,2014-01-08 12:00:00,,2014-01-08 13:04:00,2014-01-08 13:04:00,,Other,1.0,,,APAC,Fiber Network,Fiber Network vpn disruption affecting connectivity | impacting application services | ticket escalated to telecom support | telecom workflow activity detected | request raised for operational review,0,1,Wednesday,12,1.0666666666666667
SBA000317,application,Server Based Application,IM0026478,Closed,3,3,3.0,incident,closed,0.0,2014-01-08 12:00:00,,2014-01-08 15:11:00,2014-01-08 15:11:00,,Other,1.0,,,EMEA,5G Network,network operations monitoring update | impacting application services | further network analysis required | 5G Network packet loss affecting telecom traffic | service instability reported,0,1,Wednesday,12,3.183333333333333
SBA000263,application,Server Based Application,IM0026479,Closed,5,5,5.0,request for information,closed,2.0,2014-01-08 12:21:00,,2014-01-08 15:04:00,2014-01-08 15:04:00,,Other,1.0,,,EMEA,Core Network,requires infrastructure verification | impacting application services | Core Network packet loss affecting telecom traffic | request raised for operational review | telecom ticket under investigation,0,1,Wednesday,12,2.716666666666667
CBD000905,computer,Banking Device,IM0026480,Closed,2,2,2.0,incident,closed,0.0,2014-01-08 12:37:00,,,2014-01-08 15:15:00,,,1.0,,,APAC,Wireless Network,telecom disruption identified | Wireless Network telecom outage impacting regional services | impacting computer services | awaiting operational confirmation | network operations monitoring update,0,1,Wednesday,12,2.6333333333333333
SUB000456,subapplication,Web Based Application,IM0026481,Closed,4,4,4.0,incident,closed,1.0,2014-01-08 12:43:00,,2014-01-08 13:39:00,2014-01-08 13:39:00,0.944166667,Data,1.0,,,NAM,Fiber Network,service instability reported | impacting subapplication services | issue under telecom investigation | telecom ticket under investigation | Fiber Network network latency impacting operations,0,1,Wednesday,12,0.9333333333333333
SBA000439,application,Server Based Application,IM0026482,Closed,5,5,5.0,incident,closed,0.0,2014-01-08 12:47:00,,2014-01-08 15:00:00,2014-01-08 15:00:00,,User manual not used,1.0,,,NAM,Mobile Core,telecom ticket under investigation | critical operational issue detected | issue under telecom investigation | Mobile Core traffic congestion affecting node performance | impacting application services,0,1,Wednesday,12,2.216666666666667
LAP001509,computer,Laptop,IM0026483,Closed,5,5,5.0,incident,closed,3.0,2014-01-08 12:50:00,,2014-01-15 11:59:00,2014-01-15 11:59:00,,Hardware,1.0,,,NAM,VPN Service,requires infrastructure verification | request raised for outage escalation support | network operations monitoring update | impacting computer services | VPN Service telecom outage impacting regional services,0,1,Wednesday,12,167.15
WBA000011,application,Web Based Application,IM0026484,Closed,5,5,5.0,incident,closed,0.0,2014-01-08 12:51:00,,2014-01-08 13:59:00,2014-01-08 14:00:00,1.15,Other,1.0,,,APAC,Core Network,impacting application services | telecom ticket under investigation | Core Network telecom outage impacting regional services | engineering review in progress | critical operational issue detected,0,1,Wednesday,12,1.15
SBA000142,application,Server Based Application,IM0026485,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 12:57:00,,2014-01-08 13:40:00,2014-01-08 13:40:00,0.725277778,Software,1.0,,,NAM,Wireless Network,Wireless Network routing instability detected in network | ticket escalated to telecom support | telecom disruption identified | ongoing operational activity observed | impacting application services,0,1,Wednesday,12,0.7166666666666667
LAP001525,computer,Laptop,IM0026486,Closed,5,5,5.0,incident,closed,1.0,2014-01-08 13:01:00,,2014-01-14 11:17:00,2014-01-14 11:17:00,,Other,1.0,,,NAM,Wireless Network,monitoring ongoing service issue | Wireless Network network latency impacting operations | network degradation impacting enterprise traffic | impacting computer services | network operations monitoring update,0,1,Wednesday,13,142.26666666666668
SBA000709,application,Server Based Application,IM0026487,Closed,4,4,4.0,incident,closed,2.0,2014-01-08 13:02:00,,,2014-01-08 15:12:00,,Unknown,1.0,,,EMEA,Mobile Core,requires infrastructure verification | impacting application services | ongoing operational activity observed | requesting update regarding ongoing issue | Mobile Core vpn disruption affecting connectivity,0,1,Wednesday,13,2.1666666666666665
WBA000122,application,Web Based Application,IM0026488,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 13:02:00,,2014-01-08 14:50:00,2014-01-08 14:50:00,,Other,1.0,,,EMEA,Wireless Network,telecom ticket under investigation | Wireless Network traffic congestion affecting node performance | request raised for outage escalation support | ticket escalated to telecom support | impacting application services,0,1,Wednesday,13,1.8
WSR000650,computer,Windows Server,IM0026489,Closed,3,3,3.0,incident,closed,0.0,2014-01-08 13:08:00,,2014-01-08 13:09:00,2014-01-08 13:10:00,0.040555556,No error - works as designed,1.0,,,EMEA,VPN Service,VPN Service service degradation impacting users | telecom workflow activity detected | requires infrastructure verification | impacting computer services | requesting update regarding ongoing issue,0,1,Wednesday,13,0.03333333333333333
KYB000001,hardware,Keyboard,IM0026490,Closed,5,5,5.0,incident,closed,0.0,2014-01-08 13:13:00,,2014-01-08 13:52:00,2014-01-08 13:52:00,0.660833333,Hardware,1.0,,,NAM,VPN Service,issue under telecom investigation | VPN Service connectivity fluctuations under investigation | network operations monitoring update | impacting hardware services | urgent investigation required for telecom disruption,0,1,Wednesday,13,0.65
SUB000456,subapplication,Web Based Application,IM0026491,Closed,4,4,4.0,incident,closed,1.0,2014-01-08 13:21:00,,2014-01-08 13:47:00,2014-01-08 13:47:00,0.44,Data,1.0,,,LATAM,Mobile Core,Mobile Core routing instability detected in network | engineering review in progress | service instability reported | ongoing operational activity observed | impacting subapplication services,0,1,Wednesday,13,0.43333333333333335
SBA000462,application,Server Based Application,IM0026492,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 13:23:00,,2014-01-08 13:49:00,2014-01-08 13:49:00,0.445277778,Software,1.0,,,APAC,Fiber Network,telecom workflow activity detected | Fiber Network connectivity fluctuations under investigation | impacting application services | critical operational issue detected | engineering review in progress,0,1,Wednesday,13,0.43333333333333335
SUB000456,subapplication,Web Based Application,IM0026493,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 13:25:00,,2014-01-08 14:26:00,2014-01-08 14:26:00,,Other,1.0,,,NAM,Mobile Core,Mobile Core vpn disruption affecting connectivity | clarification needed for ongoing connectivity issue | impacting subapplication services | network operations monitoring update | further network analysis required,0,1,Wednesday,13,1.0166666666666666
SAN000182,storage,SAN,IM0026494,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 13:27:00,,2014-01-17 13:16:00,2014-01-17 13:16:00,,Other,1.0,,,APAC,Wireless Network,impacting storage services | telecom workflow activity detected | further network analysis required | Wireless Network intermittent wireless instability observed | telecom disruption identified,0,1,Wednesday,13,215.81666666666666
SUB000521,subapplication,Web Based Application,IM0026495,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 13:36:00,,2014-01-08 16:18:00,2014-01-08 16:18:00,,Software,1.0,,,NAM,Core Network,active outage affecting telecom services | Core Network network latency impacting operations | impacting subapplication services | monitoring ongoing service issue | telecom workflow activity detected,0,1,Wednesday,13,2.7
ADB000010,database,Database,IM0026496,Closed,3,3,3.0,incident,closed,0.0,2014-01-08 14:05:00,,2014-01-08 14:21:00,2014-01-08 14:21:00,0.273055556,User error,1.0,,,NAM,Core Network,request raised for outage escalation support | Core Network intermittent wireless instability observed | impacting database services | ongoing operational activity observed | monitoring ongoing service issue,0,1,Wednesday,14,0.26666666666666666
SBA000263,application,Server Based Application,IM0026497,Closed,5,5,5.0,request for information,closed,2.0,2014-01-08 14:06:00,,2014-01-09 09:24:00,2014-01-09 09:24:00,,Other,1.0,,,EMEA,Wireless Network,monitoring ongoing service issue | clarification needed for ongoing connectivity issue | Wireless Network network slowdown affecting enterprise traffic | network operations monitoring update | impacting application services,0,1,Wednesday,14,19.3
SBA000659,application,Server Based Application,IM0026498,Closed,3,3,3.0,incident,closed,1.0,2014-01-08 14:30:00,,2014-01-09 11:23:00,2014-01-09 11:23:00,,Other,1.0,,,APAC,VPN Service,impacting application services | telecom workflow activity detected | urgent investigation required for telecom disruption | ticket escalated to telecom support | VPN Service telecom outage impacting regional services,0,1,Wednesday,14,20.883333333333333
WBA000018,application,Web Based Application,IM0026499,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 14:30:00,,2014-01-08 15:29:00,2014-01-08 15:29:00,0.977777778,Software,1.0,,,NAM,Fiber Network,ticket escalated to telecom support | network operations monitoring update | network issue impacting operations | Fiber Network intermittent wireless instability observed | impacting application services,0,1,Wednesday,14,0.9833333333333333
WBA000054,application,Web Based Application,IM0026500,Closed,4,4,4.0,incident,closed,0.0,2014-01-08 14:32:00,,2014-01-08 14:42:00,2014-01-08 14:42:00,0.161944444,User error,1.0,,,APAC,Mobile Core,engineering review in progress | telecom disruption identified | impacting application services | network operations monitoring update | Mobile Core telecom outage impacting regional services,0,1,Wednesday,14,0.16666666666666666
SBA000263,application,Server Based Application,IM0026501,Closed,5,5,5.0,request for information,closed,6.0,2014-01-08 14:33:00,2014-01-14 14:03:00,2014-01-15 11:53:00,2014-01-15 11:53:00,,Other,3.0,,,EMEA,5G Network,ongoing operational activity observed | requesting investigation update from telecom team | impacting application services | 5G Network telecom outage impacting regional services | monitoring ongoing service issue,1,1,Wednesday,14,165.33333333333334
WBA000011,application,Web Based Application,IM0026502,Closed,5,5,5.0,incident,closed,0.0,2014-01-08 14:38:00,,2014-01-08 15:30:00,2014-01-08 15:30:00,0.854166667,Software,1.0,,,NAM,5G Network,impacting application services | 5G Network telecom outage impacting regional services | network degradation impacting enterprise traffic | further network analysis required | telecom workflow activity detected,0,1,Wednesday,14,0.8666666666666667
SBA000263,application,Server Based Application,IM0026503,Closed,5,5,5.0,request for information,closed,6.0,2014-01-08 14:43:00,,2014-02-04 10:53:00,2014-02-04 10:53:00,,Other,1.0,,,NAM,VPN Service,request raised for operational review | telecom ticket under investigation | impacting application services | VPN Service connectivity fluctuations under investigation | monitoring ongoing service issue,0,1,Wednesday,14,644.1666666666666
